ncbi_taxon_id,taxon_rank_level,relative_abundance,name,lineage,CDF
41297,family,0.0,Sphingomonadaceae,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Alphaproteobacteria__28211;o__Sphingomonadales__204457;f__Sphingomonadaceae__41297,0.0
447020,genus,0.00029599999999995,Adlercreutzia,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Actinomycetota__201174;c__Coriobacteriia__84998;o__Eggerthellales__1643822;f__Eggerthellaceae__1643826;g__Adlercreutzia__447020,0.5561203741358269
158846,genus,0.0,Megamonas,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Selenomonadales__909929;f__Selenomonadaceae__1843491;g__Megamonas__158846,0.0
1735,species,0.0,Holdemanella biformis,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Erysipelotrichia__526524;o__Erysipelotrichales__526525;f__Erysipelotrichaceae__128827;g__Holdemanella__1573535;s__Holdemanella biformis__1735,0.0
33043,species,0.0,Coprococcus eutactus,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Coprococcus__33042;s__Coprococcus eutactus__33043,0.0
28890,phylum,0.0,Euryarchaeota,n__cellular organisms__131567;sk__Archaea__2157;p__Euryarchaeota__28890,0.0
850,species,0.0,Fusobacterium mortiferum,n__cellular organisms__131567;sk__Bacteria__2;p__Fusobacteriota__32066;c__Fusobacteriia__203490;o__Fusobacteriales__203491;f__Fusobacteriaceae__203492;g__Fusobacterium__848;s__Fusobacterium mortiferum__850,0.0
876,species,0.0,Desulfovibrio desulfuricans,n__cellular organisms__131567;sk__Bacteria__2;p__Thermodesulfobacteriota__200940;c__Desulfovibrionia__3031449;o__Desulfovibrionales__213115;f__Desulfovibrionaceae__194924;g__Desulfovibrio__872;s__Desulfovibrio desulfuricans__876,0.0
1843488,order,0.005275500000000001,Acidaminococcales,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Acidaminococcales__1843488,0.5336629819956519
909930,family,0.005275500000000001,Acidaminococcaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Acidaminococcales__1843488;f__Acidaminococcaceae__909930,0.5336629819956519
72293,family,0.0,Helicobacteraceae,n__cellular organisms__131567;sk__Bacteria__2;p__Campylobacterota__29547;c__Epsilonproteobacteria__3031852;o__Campylobacterales__213849;f__Helicobacteraceae__72293,0.0
508460,species,0.0,Cloacibacillus evryensis,n__cellular organisms__131567;sk__Bacteria__2;p__Synergistota__508458;c__Synergistia__649775;o__Synergistales__649776;f__Synergistaceae__649777;g__Cloacibacillus__508459;s__Cloacibacillus evryensis__508460,0.0
28090,species,0.0,Acinetobacter lwoffii,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Moraxellales__2887326;f__Moraxellaceae__468;g__Acinetobacter__469;s__Acinetobacter lwoffii__28090,0.0
33025,species,0.0,Phascolarctobacterium faecium,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Acidaminococcales__1843488;f__Acidaminococcaceae__909930;g__Phascolarctobacterium__33024;s__Phascolarctobacterium faecium__33025,0.0
29391,species,0.0,Gemella morbillorum,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Bacillales__1385;f__Gemellaceae__539738;g__Gemella__1378;s__Gemella morbillorum__29391,0.0
587,species,0.0,Providencia rettgeri,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Enterobacterales__91347;f__Morganellaceae__1903414;g__Providencia__586;s__Providencia rettgeri__587,0.0
194702,species,0.0,Cardiobacterium valvarum,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Cardiobacteriales__135615;f__Cardiobacteriaceae__868;g__Cardiobacterium__2717;s__Cardiobacterium valvarum__194702,0.0
68933,order,0.0,Thermales,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Deinococcota__1297;c__Deinococci__188787;o__Thermales__68933,0.0
147206,species,0.0,Collinsella stercoris,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Actinomycetota__201174;c__Coriobacteriia__84998;o__Coriobacteriales__84999;f__Coriobacteriaceae__84107;g__Collinsella__102106;s__Collinsella stercoris__147206,0.0
206389,order,0.0,Rhodocyclales,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Betaproteobacteria__28216;o__Rhodocyclales__206389,0.0
33057,genus,0.0,Thauera,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Betaproteobacteria__28216;o__Rhodocyclales__206389;f__Zoogloeaceae__2008794;g__Thauera__33057,0.0
188786,family,0.0,Thermaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Deinococcota__1297;c__Deinococci__188787;o__Thermales__68933;f__Thermaceae__188786,0.0
653683,genus,0.0,Anaerosporobacter,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Clostridia__186801;o__Lachnospirales__3085636;f__Lachnospiraceae__186803;g__Anaerosporobacter__653683,0.0
2008794,family,0.0,Zoogloeaceae,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Betaproteobacteria__28216;o__Rhodocyclales__206389;f__Zoogloeaceae__2008794,0.0
1827,genus,0.0,Rhodococcus,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Actinomycetota__201174;c__Actinomycetes__1760;o__Mycobacteriales__85007;f__Nocardiaceae__85025;g__Rhodococcus__1827,0.0
85025,family,0.0,Nocardiaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Actinomycetota__201174;c__Actinomycetes__1760;o__Mycobacteriales__85007;f__Nocardiaceae__85025,0.0
69277,family,0.0,Phyllobacteriaceae,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Alphaproteobacteria__28211;o__Hyphomicrobiales__356;f__Phyllobacteriaceae__69277,0.0
338,genus,0.0,Xanthomonas,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Xanthomonadales__135614;f__Xanthomonadaceae__32033;g__Xanthomonas__338,0.0
33958,family,0.0011849999999999999,Lactobacillaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Bacilli__91061;o__Lactobacillales__186826;f__Lactobacillaceae__33958,0.48730610585025025
1783270,clade,0.38353349999999964,FCB group,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270,0.2915103683496105
1236,class,0.0030709999999999496,Gammaproteobacteria,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236,0.5603056798156515
976,phylum,0.38353349999999964,Bacteroidota,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976,0.2915103683496105
28216,class,0.0035165,Betaproteobacteria,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Betaproteobacteria__28216,0.3353878609190859
200643,class,0.38353349999999964,Bacteroidia,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643,0.2915103683496105
80840,order,0.0034945,Burkholderiales,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Betaproteobacteria__28216;o__Burkholderiales__80840,0.33454910532738047
171551,family,0.0001745,Porphyromonadaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Porphyromonadaceae__171551,0.5010505625593272
836,genus,0.0,Porphyromonas,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Porphyromonadaceae__171551;g__Porphyromonas__836,0.0
171549,order,0.38353349999999964,Bacteroidales,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549,0.2915103683496105
68336,clade,0.38353349999999964,Bacteroidota/Chlorobiota group,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336,0.2915103683496105
287,species,0.0,Pseudomonas aeruginosa,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Pseudomonadales__72274;f__Pseudomonadaceae__135621;g__Pseudomonas__286;sgr__Pseudomonas aeruginosa group__136841;s__Pseudomonas aeruginosa__287,0.0
413496,genus,0.0,Cronobacter,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Enterobacterales__91347;f__Enterobacteriaceae__543;g__Cronobacter__413496,0.0
2762318,family,0.0,Weeksellaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Flavobacteriia__117743;o__Flavobacteriales__200644;f__Weeksellaceae__2762318,0.0
1224,phylum,0.0108225,Pseudomonadota,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224,0.36578458142103254
119060,family,0.0,Burkholderiaceae,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Betaproteobacteria__28216;o__Burkholderiales__80840;f__Burkholderiaceae__119060,0.0
909932,class,0.020631999999999998,Negativicutes,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932,0.5002846685644784
1283313,genus,0.0,Alloprevotella,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Prevotellaceae__171552;g__Alloprevotella__1283313,0.0
1843491,family,0.0,Selenomonadaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Selenomonadales__909929;f__Selenomonadaceae__1843491,0.0
543,family,0.0017205,Enterobacteriaceae,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Enterobacterales__91347;f__Enterobacteriaceae__543,0.5761318964348704
47670,genus,0.0,Lautropia,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Betaproteobacteria__28216;o__Burkholderiales__80840;f__Burkholderiaceae__119060;g__Lautropia__47670,0.0
171552,family,0.0026,Prevotellaceae,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Bacteroidia__200643;o__Bacteroidales__171549;f__Prevotellaceae__171552,0.556323708824735
52225,genus,0.0,Mitsuokella,n__cellular organisms__131567;sk__Bacteria__2;cl__Terrabacteria group__1783272;p__Bacillota__1239;c__Negativicutes__909932;o__Selenomonadales__909929;f__Selenomonadaceae__1843491;g__Mitsuokella__52225,0.0
200644,order,0.0,Flavobacteriales,n__cellular organisms__131567;sk__Bacteria__2;cl__FCB group__1783270;cl__Bacteroidota/Chlorobiota group__68336;p__Bacteroidota__976;c__Flavobacteriia__117743;o__Flavobacteriales__200644,0.0
91347,order,0.0019595,Enterobacterales,n__cellular organisms__131567;sk__Bacteria__2;p__Pseudomonadota__1224;c__Gammaproteobacteria__1236;o__Enterobacterales__91347,0.5843500067778266
